text,label,lang
"Tu es une face de rat, un dégénéré insolent, une pauvre ordure, un aliéné mental.",1,fr
"Mon problème avec le commentaire auquel je réponds vient plutôt de :  ""C'est partout pareil en Europe.",0,fr
Je vais chier de la fureur sur ta tronche et tu vas te noyer dedans.,1,fr
Ha tout les conard qui ont une ITS!,1,fr
J'irais voter LePen pour faire la bite à tous ces libéraux qui se croient supérieurs alors qu'ils sont qu'une bande de moutons qui bêlent pour se faire tondre.,1,fr
Allez crever avec vos conseil à la con qui font que culpabiliser.,1,fr
"vous voulez pas qu on se baise a plein de mecs en même temps, ce serait très très très chaud chaud",1,fr
Bien à toiButterfly (d),0,fr
Maintenant des enfants vont mourir à cause de ta conscience de bobo de merde.,1,fr
Allez vous faire tous enculer bande de batards de merde!,1,fr
On doit mourir un jour et dans un cas comme la bosnie je t aurais tiré dessus et je me serais gardé la dernière balle pour moi plutot que de me faire passer dessus par des salopards de ton espèce.fl0 fl0,1,fr
L article  Islam  n est pas un blogue pour un radicalisme politique raciste non plus !,0,fr
ma gaffe aura permis d en corriger une autre bien plus grosse.,0,fr
"Normalement, toutes tes pages et sous-pages auront été renommées.",0,fr
" Pas mal de gents sont au courant que les mec comme l'IPJ sont pour une augmentation générale des peines, et font la différence.",0,fr
Josido est un vrai con on devrais le mettre à la porte il enmerde tout le monde.,1,fr
Son cul imposant lui permet d éliminer ses adversaire et lui sers également de maison pour elle et sont fils qui lui est né en sortant de son anus dilatté et explosé.,1,fr
"Je vais te les faire bouffer en salade avec ta saloperie de caviar russe, tes couilles atrophiées de banquier suisse!",1,fr
Là je suis trop crevé.,0,fr
Vous avez encore fait un sacré boulot pour ce Wikiconcours.,0,fr
laurent gbagbo n  est qu un sale connard de noir qui ne sait pas rester à ca place comme un con.,1,fr
", tu ne trouveras pas d adaptation au cinéma pour ce type de roman, uniquement des téléfilms.   ",0,fr
Les courbes sont disponibles [pour chaque semaine et chaque candidat](,0,fr
", je crois que je le suce un coup vite fait - aucun intérêt mais je suis poli - avant de lui dire de se casser, que oui on se reverra, c'est évident (mais putain dégage).",1,fr
"T es qu,une salope!",1,fr
of the gods (d),0,fr
"Cordialement,Françoise Maîtresse (discuter)  ̴̴̴̴",0,fr
vous êtes des batar et ceux qui s'intéressent à l'apnee c'est des gros pd,1,fr
Deux modos qui se sucent la bite entre eux (pour reprendre tes termes)  ,1,fr
Ca n'empêche pas Bolloré d'être un sale con qui fait chier son monde.,1,fr
"Alors oui, les élèves ont le choix mais c'est difficile de faire un choix éclairé et le résultat est ce qu'il est aujourd'hui.",0,fr
Écoute si tu trouves qu il y a du désordre dans l article va donc leur dire comme tu le fais avec moi.,0,fr
"Je ne sais pas non plus de quelle profondeur de ton trou de balle tu sors ce ""on"" qui traite l'islamisme radical avec douceur, mais tu m'excuseras de voir les millions de Français qui haïssent notre France au point de vouloir élire une femme qui bafoue toute notre République comme un danger plus immédiat que quelques dizaines de milliers de gens tout aussi cons et puants mais qui eux ne pourront jamais renverser nos institutions.",1,fr
saleté d américains tiens ...,1,fr
"Je vais te démonter ta mère avec une précision jamais vue auparavant, et je pèse mes mots.",1,fr
"Puis, bref, il faut admettre que vu la technicité en pompage de brouillard du site (paraître obscur pour sembler profond) il est facile de lâcher l'affaire.  ",0,fr
C'est d'une part graver dans le marbre les inégalités fiscales entre les collectivités  ,0,fr
"Dans un tel système, une bouteille de verre peut être réutilisée 50 fois avant d’être recyclée, 15 fois pour une bouteille de plastique.  ",0,fr
Zellige est petit avec une petite bite et un petit cu LOL IL EST OVALE Zellige est tres con et sa soeur aussi lol mdrr ptdrrr et il aime les croissant miamm !!!,1,fr
"toi à tes petits vandalismes anti-communistes, ton état d esprit ne vaut pas mieux que le pire des staliniens.",1,fr
"J'accorde plus d'importance à un de ses discours les plus importants, où il a dû peser chaque mot, plutôt qu'à des discours revanchards qu'il a peut-être prononcé pour rallier des troupes.",0,fr
Après la Seconde Guerre mondiale,0,fr
"Les imams et les curetons, même en herbe, n ont rien à foutre sur un espace dédié au partage de la connaissance, qu ils s occupent donc de continuer à violer leurs enfants de coeur en toute impunité et nous lâchent un peu les miches.",1,fr
"Tant qu'ils ne font que dire qu'il faut tuer les juifs et les bougnoules, tout va bien.",1,fr
"Bande de sionistes acharnés , l envie vous détruira .",1,fr
T es une merde.,1,fr
"Nate Silver est très bon et 538 fait du bon boulot, mais ici la crainte du herding est probablement due à une méconnaissance du ""marché"" français.",0,fr
"Face à toi ces pédés fuient     Comme le rouquin d'Mantes-la-Jolie, t'as fait l'Indochine, l'Algérie !     De l'époque des Français street crédibles comme Mesrine     Jean-Marie le Pen, fier, dur comme le menhir     Pas comme ces putes qui nous vénèrent, bien sur j'vote Marine !          ",1,fr
"en tant que fille devenue ingénieure, j'ai bien envie de lui foutre mon pied dans la gueule a ton cousin :|",1,fr
Le mirage des pays européens complètement indépendants est un leurre.,0,fr
"Comment une bicyclette pourrait être enculée de sa mère, je ne comprends pas.",1,fr
Patrick Rogel (d),0,fr
"Si j ai bien vu que tu as fait la démarche et auprès de plusieurs administrateurs, c en est d autant plus pathétique, je t imagine en train de pleurer comme une ptite p*p*te parce qu une fille a été méchante avec toi ( bah en général troller des débiles mentaux c est assez génial donc non tu m excuseras mais je ne me priverai pas de ce plaisir mon gros puceau!",1,fr
", je l’encule sa grand-mère... J’ai baisé la France jusqu’à l’agonie...",1,fr
-h n’est pas trop mal () ;,0,fr
"C'est ça être complice, tu comprend la différence ?   ""Mais pourquoi elle a pas parlé cette grosse conne ?",1,fr
Merci de faire à l avenir des contributions constructives et d’.,0,fr
Y'a aussi deux lettres de mise en demeure puisque j'étais pas en mesure de recevoir ce courrier pendant plusieurs semaines.  ,0,fr
"Bande de cons va, faudra pas venir vous plaindre après que vous vous êtes fait bien enculé.  ",1,fr
C'est pour ca que la reponse adaptee c'est d'etre soi aussi un fils de pute.   ,1,fr
ca me choque (cela ne m étonnerais pas que cela soit québécois).,0,fr
tous vous faire enculer par Rogel,1,fr
"Enfin, je dis pas que Cheminade a raison, mais là je suis d'accord avec lui.",0,fr
", qu ai-je fait?)",0,fr
"C'est vraiment un taquet de pute à la gauche radicale, qui utilise ce terme.  ",1,fr
"Dis donc, tu es plutôt têtu toi dans ton genre…",0,fr
"Ou t'es juste trop con (identitaire, action française j'imagine ?",1,fr
"Sinon, pour répondre à ta question de façon purement non partisane, Sarkozy est un con.",1,fr
"Le mode d’enseignement des classes prépas est un conservatoire de traditions rances, dans un espace scolaire clos.",0,fr
"Je lance un dernier avertissement à , si cet article est de nouveau vandalisé avec celui du mbesses.",0,fr
"En vrai, ça ressemble à quoi son programme, dans les grandes lignes ?",0,fr
Je vous souhaite de bonnes futures contributions sur Wikipédia !,0,fr
Je garde cette réplique de coté au prochain fils de pute qui va planquer ses fond au Bahamas hein ?,1,fr
"Bien content de t avoir croisé, je prendrai soin de tes poissons rouges après l enterrement !",0,fr
"Le truc est édité par une boite londonienne, et le numéro sur Macron avait été annoncé quand certains journalistes se sont intéressés au numéro sur Fillon paru en mars.",0,fr
"et la preuve, le monde d aujourduit est sous le menace des juifs la sale race, vous ne voyez pas les enfants de la palastine ??",1,fr
"Les démocraties libérales sont celles qui à l'heure actuelle ont le meilleur équilibre des pouvoirs, en particulier dans les pays scandinaves ou germaniques.  ",0,fr
ניסים קורים יום יום! תודה לך ה',0,he
ביבי אשם בכל כמו עיםהמיסתננים אין אמונה בנושא הזה ביביגם אים בן גביר יהיה בממשלה ביבי לא יתן לו לנגוע בהם כי הוא מפחד מהאיחוד האירופאי ובית המישפט בדנההך,0,he
גם אם יאריכו את המכירת כרטיסים ל2036 אסור לקנות כרטיס לגועל נפש הזה,1,he
גנץ. כמה אתה מכוער.ממש מסכן.,1,he
"אדם קר קר ללא אמפתיה , היא ידעה למה לעשות הסכם סודי !🤦🏻‍♀️🤦🏻‍♀️😡",0,he
סוטה מין מנייק,1,he
לך לך לשון מספיק לדבר,1,he
אפס מאופס 00000000 גדול,1,he
@kann_news @yaara_shapira נראה את הבן זונה שיתקרב אליי לבית בגלל שלא התחסנתי.,1,he
כל הכבוד. הם מעריכים את הארץ שהם חיים בה👍👍👍🌺💐🌼🌸🌻,0,he
החלמה מהירה,0,he
"טוב מאוד, היידה בואו נסתער",0,he
תמסרו לעמית שכבר אין עלייה עין Taliya Atia Azulay Liron Cohen,0,he
אווזה צרחניתשיא הגועל,1,he
הנוכל והרמאי.,1,he
רק ביבי,0,he
על זה נאמר וישמן ישורון ויבעט. פשוט זבל שצריך לאחסן במחנה עופר. לכל החיים. בהמה.,0,he
אני איתך,0,he
"@freezer52000 (מדויקות עם י' אחת, חבורה של עמות). התוכן זונה.",1,he
מעניין מי משלם לו משכורת? אופירחרא ובברדקו?,0,he
גיבורים אלהים ישמור אותם.,0,he
איפה אפשר לקנות קשת אוזניים של זונה?,1,he
"לא נתפס והלוואי שזה לא נכון נשמע כמו דר גקל ומיסטר הייד .לא יכולה להאמין .אם זה נכון, הוא לא ישרוד את החרפה בטח לא אחרי הטרגדיות שעבר השנה",0,he
"כסף כסף כסף על חשבון הבריאות והחיים של כולנו נתב""ג צריך להישאר סגור לטיסות תיירים",0,he
חיות אדם,0,he
"שוטר ירה בשב""ח כל הכבוד לשוטר צריך לקבל דרגה יותר גבוהה",1,he
איש מאוס,1,he
דוגמא למופת וגאווה ישראלית.. עם ישראל חי !! ורק ככה נביא את השלום! חזק ואמץ גיבורים💪🏽💥,0,he
יישר כוח זה אזרחים שווים כל הכבוד,0,he
הרסת לנו את החיים לך לךךךךך יחיידק שכמותך,1,he
מחבל !,1,he
מתי מעיפים לפח אשפה הזה,1,he
אילומינטי מסריח זה מה שאתה,0,he
בכל אופן כל הכבוד לכם,0,he
תותחחחחחח יתותחחח,0,he
יישר כוח גגבבררר,0,he
היידה בן גביר . אתה מזה חייב להיות בממשלה לסתום להם פיות במיוחד לאיש הפח.,1,he
צריך להעביר את הגועל למקום יותר טבעי עבורם עזה,1,he
נו וזה קורא לעצמו יהודי ? מישהו נתקל פעם ביצור יותר מגעיל מהנר-ומן הזה ? להקיא עליך ועל משפחתך אוכלי חזיר !,1,he
רק ביבי ביבי,0,he
לעשות טרנספר לאחמד זיבי וכל המפלגות של המחבלים האלה.,1,he
נו מה אתם מטומטמים איזו רמה רדודה זה אתם רוצים שיהיה ראש הממשלה,1,he
"למדו מילה ""זבל""בושה בושה",1,he
חחחחחח טיפש,1,he
אני לא מוכנה לקבל את המשפט שדה שמתרחש ברשתות החברתיות. זה לא ייתכן שמישהו יכתוב משהו כעובדה מוגמרת לפני שבדקו לעומק הוכחות . לכתוב בקלות מילים כאלה על איש כל כך תורם ומציל חיים שמגיע לו פרס על מה שהוא בוודאות עשה ולהפסיק לגזור את הדין על משהו שבנתיים כל עוד לא הוכח אחרת הוא פשוט לא עשה!!!!,0,he
וככה ננצח במלחמה חחחחחעד מתי יפסק הביזיון הזה רק אלוהים יודע,0,he
"אם לא אפשרי לעשות סלקציה בין מחוסנים ללא מחוסנים עם בדיקות קורונה מהירות גם לשדה התעופה, אז מה זה משנה ישראלי או תייר? לפחות הכלכלה תקבל הנשמה מיידית",0,he
טוב שלא צירפתם התנצלות בפוסט...,0,he
מנדל-בלאט... אתה כל כך הולך להיות מפוטר תוך חודש...יש משרות פנויות במקדונלדס ינעל ! 👎,1,he
נו הכי טוב,0,he
אולי הלכה לקבל טפול נפשי,1,he
"שני נוכלים,נחשי צפע",1,he
"לא תודה אל תביאו זנים חדשים ,תנו לפתוח את המשק הישראלי קיץ אחד. שיתחילו לחסן ובדיקות שיקומו תשתיות לתיירות בישראל",0,he
לך לך תישן תראה לאי הגנת לתחתית של הבור,0,he
עוד מסכן,0,he
עלוב חולה נפש ומיןלפתוח את התיק ההטרדותאיש מסכן וחף נשלח לכלאבזמן שהעבריין מסתובב חופשיכי יש את לפיד הנוכל וסגלוביץשסגרו לו את התיק בסוף תישפט,1,he
"טמבל בלי בגרות בעצמו סיפר שלא מבין בכלכלה והביטחון שילך ללמוד
",1,he
ראש ארגון פשע כל מה שכתוב אמת,0,he
כל מילה בסלע. כל הכבוד יאיר,1,he
איימן לך תעשה מקלובה במסטר שף. ביבי פירק לך את המשותפת הכונס נכסים הגאון.,0,he
@lousbestie @linpattinson בת זונה,1,he
רק ביבי,0,he
"צה""ל של היום זה כמו הג""א לפני 40 שנה ...בושה למדינה שנותנת גיבוי לערבים ובגץ מחזק אותם ...ממשלה של אנשים תת רמה .וללא כבוד וערכים למדינה..במיוחד לזה שמנהל אותה..בושה בושה לכל ה 120 אוכלי חינם בעעעעעעע על הממשלה",1,he
בפורים אני מתחפש לביבי זונה,1,he
"הפתאטיות של מתנגדי נתניהו מרקיעה שחקים.זאת גם הסיבה שבג""ץ יעשה הכל על מנת להתיר כניסה בלתי מבוקרת מנתב""ג בשם השאיפה להחמרת המגיפה והטלת האשמה, כרגיל, על נתניהו.שקופים שזה מביך.",0,he
כל מה שצייץ על החלודה הכעורה אמת לאמיתה..גנבה חובבת חברי פדופילים קשישים,1,he
גייס חמישי במיטבו..בוגד בחסות הדמוקרטיה,0,he
האיש הזה שתול .,1,he
אתה חושב שההצמדות שלך לנתניהו עושה לך טוב? גם מי שחולק את האידיאולוגיה שלך מעדיף מועמד ראוי ולא מושחת מהימין. אתה וסמוטריץ יןרים לעצמכם ברגל ויורקים על כך הימנים כשאתם נצמדים לשמאלן המושחת מבלפור.רק בגלל שקוראים לזה ליכוד לא אומר שזה ימין!,0,he
בריאות אמן,0,he
לדעתי זאת הסיבה במדינה וחתירה נגד ממשלת ישראל.. יש לעצור את יאיר לפיד ואהוד ברק ולכלוא אותם מייד.,0,he
ברור שאהבל כזה יתמוך בבן גביר ... מה חשבתם שהוא יתמוך בנלסון מנדלה,0,he
פתאום מחבל?????לא נער אולי?,0,he
פח אשפה,1,he
תגובה ראשונית של כת רק לא ביבי : לא צריך את האירופאים האלה שישארו באירופה,1,he
ממשלה של ליציינים!חייל קומנדו מפחד לראות ולנטרל את התוקפים בגלל הפחד מהשלחות...עצוב,1,he
פרצוף לפיד בדיוק כמו חזיר ולמה? כי הוא אוכל חזיר,1,he
המדינה הכי יפה במזרח התיכון.וגם ההי מחוסנת. מוטציות??? לא מדאיגות מחוסנים!!!,0,he
"מזלם שהם ""בני דודים"", אחרת מזמן הם היו מסולקים משם",1,he
"אפשר להעמיד את לפיד מול נתניהו נתניהו חכם והוא טיפש איך אפשר להעמיד בין שניהם
",1,he
אם עובר הפעם את אחוז החסימה המדינה שלנו בסכנה!!!!,0,he
חחחחח זהבה גלאון ומירב מיכאלי אין לכם מה להגיד יום האישה בושה וחרפה,1,he
"כאילו שהח""כים הערבים דאגו אי פעם לבדואים. צריך לזרוק אותם לאלתר מהכנסת ולהאשימם בביזיונה.",1,he
קוף מכוער הוא עובד בשביל הפרקליטות הזבל הזה חייב לעשות או להקים ועדת בדיקה דחוף לכל מה שקורה בפרקליטות שערוריה,1,he
אלופי עולם🇮🇱❤,0,he
וזה לא משנה איזה פרקליט יהיה,0,he
יבגי פושע באמת בבית משפט,0,he
התפקיד שלהם זה רק לזייין אותנו בלי סוף שום שרות רק לדפוק את האזרח בדוחות,1,he
"חיילים ממזרח ירושלים.. לומדים להשתמש באמל""ח..",0,he
וזה האיש שלפיד מגן עליו הבנתם !!,1,he
צדקו השופטים!!לא טרור אלא הגנה על אזרחנו. אולי מאלו היה יוצא מפגע .הקדים תרופה למכה .,0,he
ראש ארגון טרור כמו המשותפת אין הבדל,1,he
ואולי הוא לא הזמין אותה לפגישה בדובאי....,0,he
רוב האלימות בהפגנות בבלפור באות מהמשטרה!מה לעשות והבחור עם המגפון צודק,0,he
השתמשו בסמרטוט הזה לבסוף נזרק לפח אשפה,1,he
@Shanna627 כןןן אני עצוב :( בן זונה חחח,1,he
סמרטוט ריצפה של אילומינטים,0,he
"מקווה בשבילכם שאתם בטוחים במקורות ובכתבות שלכם! הוא אחד האנשים שהכי תרמו ונתנו מעצמם ומחייהם בשביל הזולת, מקווה מאוד שהשם שלו לא מוכפש לשווא",0,he
פרזיט. שחי. מכספי המדינה ללא בושה,1,he
מרוקאי מפגר שמקנא בדוד אוחנה החכם. בכל משפחה יש את הבהמה השחורה. במקרה של אוחנה יש את המלגזן החמור שרוצה פרסום על חשבון הדוד החכם אוחנה,1,he
"אמת ויציב אילן כדר היקר כל הכבוד להם השם ישמור אותם ואת כל חיילי צה""ל ומשמר הגבול וכוחות הביטחון אמן ואמן",0,he
הוא ממש על סף התקף הצווחן התורן... חחח,0,he
אשכרה המן דבליט,0,he
"בן גביר אתה אלוף.אבל ואבל גדול לדעתי אתה עושה טעות ענקית בתור טירון בפוליטיקה בתמיכה האבסולוטית שלך בנתניהו ובייחוד בליכוד.זאת טעות טקטית ממדרגה ראשונה נתניהו מרגיש ויודע כך שאתה בכיס שלו, במקום זאת צריך לתקוף את נתניהו על מגיניותו הרופסת ונטייתו לשמאל בכל המישורים.",0,he
אילנית חובשי מקווה ששלחת פרחים לרשת ראש הממשלה שאת כל כך אוהבת,0,he
יאיר גולן אם בן גביר מחבל אתה עוקר ישראל בן עמלק,1,he
טדי נהיה הבית זונות של הליגה פס לא יודעים לתת תתביישו שרמוטות של הליגה אתם,1,he
טיפשה על מלא,1,he
לך לכלא יזבלון,1,he
החלמה מהירה,0,he
אין מה לעשות כמו שאומרים פני המועדון כפני הבעלים.אוהד באר שבע מובהק בחיים לא יוכל להיות הבעלים שלנו הגיע הזמן להתאחד כולנו ולהעיף את החולה פרסום הזה מקרבנו,0,he
רק הבחירות הצילו את התוכנית הרדודה הזאת 🤮🤮🤮,0,he
לגרש אותם מהכנסת מבזים את הכנסת הם טרוריסטים!,1,he
מי יטריד מינית מכוערת ומגעילה כזו 🤮🤮 יאיר צריך אותה ...?? חחחחח,1,he
ירושלים לא תרד תפייייי כוס אמא שלכם עגלות של כסף יאללה כל השכירי חרב הבייתה ומהר,1,he
בני זנות רגבים,1,he
@JohnRon07981683 איך זה זונה? לחשוף מרפק?,1,he
דומה להמיולין מהמומינים ימח שימך,1,he
להעיף את המחבל הזה מהכנסת!!,1,he
"איף מה כואב לכם הכוס, בני מיעוט שגרים בפחונים במדבר, תנו להם לחיות בשקט",0,he
למה לא דברו עד עכשיו ?,0,he
זה לא המדינה זה הפרקליטים השמלנים.יש לבדוק מי מאשר את התשובות בפרקליטות ולהגיש קובלנה משפטית נגד.,0,he
שורף לו.,0,he
אם אלו ערביי ישראל זה חמור ביותר,1,he
שום דבר לא יחזיר את האלפים שמתו בגלל החלטות פוליטיות אינטרסנטיות של ביבי.,0,he
אולי רוצה שיעזרו לה לכסות את החוב,0,he
"איפה השנים הינו מקבלים 4 אבל גאים בקבוצה, אין רגש אין כלום. הרסתם אותנו",0,he
"ראו מו שמדבר , הלץ הזה , אני ואני ואני ...לא יעזור לך רק ביבי 🤮",1,he
תשנה דיסק,0,he
חחחחח בחיים יאיר לפיד לא היה משכנע כל כך.,0,he
בושה אפלו אילנה דיין לא עזרה אני מתביישת באדם כזה שהוא נציג בכנסת וחברות הכנסת אתומות ולא עושות דבר לומר לךלךלךלךהביתה,1,he
"איימן קח לך ""בילבל"" חריף ושב עליו",1,he
מרגישים שחסר לכם אנרגיה ופוקוס במהלך היום?😴במיוחד בשבילכם משקה אנרגיה בריא המבוסס על צמחים ופירות 🍃🍓✅נותן אנרגיה לזמן ממושך.🤩✅מעלה את הפוקוס והריכוז🤓✅מעצים פעילות ספורטיבית 💪✅מצויין לסטודנטים🤗✅מסייע למערכת החיסון 🍇,0,he
צריך לשבור להם את העצמאות לא צריך לפחד מהם ולא מהמשטרה ולא מבית המשפט,1,he
"תצעקקק, אתה תהיה בשקט פה תקשיב לי טוב, תקשיב לי טוב יבן זונה אתה והחבר שלך, אתה יודע מה אני עושה לכם?? שב בשקט רגע יא ילד מפגר תקשיבבב, אמא שלך זונה אמא שלך זונה תקשיב טוב, אדון מיינסטרים היקר, השעה 12 ורבע בבוקר, הדבר שאני מציע לך לעשות, אני יתן לך אחי מצלמה, לך תעשה דשא בסקופ,",1,he
"ישראל תהפוך למדגרה מטורפת, ברומניה הודיעו על כניסה רק בבדיקה, בעוד שישראל מנדה את אזרחיה מאיפה שהתיירים כן יוכלו להסתובב יחד עם כל המחוסנים.... איפה נשמע הדבר??",0,he
נראה בקרוב מי שקוע במישפטים על 4000000 שח במירמה,0,he
הנעל הזה לא מפסיק להקיא שטויות,1,he
חולה נפש בגן,1,he
יעקב ברוך זה אתה ?!?!,0,he
למה היה בניווט כיחיד ולא בזוג בימים טרופים כאלו?!!!עד מתי יימשך הטימטום????,0,he
אתה לא מבין שלך אין את ההילה ואהבה שיש לאדונך ביבי.אגב חבל שאתה לא קשוב למה שאומר עליך גדעון לוי.🤑🤑🤑,0,he
אלוף!!!,0,he
"גנץ הוא ראש הממשלה התחליפי,, כשה מדובר בתחליפי ולא באורגנל הזבל צף...",1,he
"בוגד ומניאק.מזל שלו
שהוא לא גר ברוסיה
פוטין היה מכניס את הבוגד לכלא במיקרה
הטוב.",1,he
נראה כאילו הצלמים שרצים בניהם הביאו אותם מעזה,1,he
בת של זונה ואמא שלזונה,1,he
הם לא יהודים איך אתה מפרגן?,1,he
ללפיד מתאים תוכנית בידור כמו שהיה לנהל מדינה זה לא בדיחה אחי,0,he
"אה שזה יהודי רושמים ""מחבל"" ?",0,he
"घंटी क्या बजाओगे तुम ,,तुमारी घण्टी खुद बजा रहे है पाकिस्तान वाले केवल तुम हल्ला करो बयान दो बस और इसी तरह रोज भारत माता के लाल को श्रद्धांजलि दो,,शर्म करो या तो कश्मीर पाकिस्तान को दे दो या तुम दोगले राजनेता चुप रहो सबकुछ सेना के हवाले करो ,,मेरे जवान एक महिने मे पुराने नक्सलवाद पुरा काश्मीर से आतंकवाद वाद और सेना पे हमला हमेशा के लिए बन्द हो जाऐगा,केवल एक बार  आदेश करो,,",1,hin
bjp ko vidhansabha election me support karne ka inaam mil raha hai,0,hin
"दिल्ली विधानसभा चुनाव में अभूतपूर्व जीत के बाद, रामलीला मैदान को शनिवार को होने वाले शपथ समारोह के लिेए तैयार किया जा रहा है। इस तैयारी में दिल्ली पुलिस से लेकर एमसीडी और पार्टी कार्यकर्ता सभी तैयारियों में जुट गए हैं। http://khabar.ndtv.com/news/assembly-polls-2015/ramlila-maidan-is-getting-prepared-for-the-oath-taking-ceremony-738777",0,hin
Request hai sab se BJP ko vote mat Dena. AAP government ne bhaut acha kaam Kiya hai.,0,hin
Bhonsdi k ye v bata de tu #Deshbakti party kb join kr rha hai,1,hin
ममता बनर्जी रण्डी छिनाल कुतिया मै ने आज तक नही देखि साली हिन्दुओ की कातिल,1,hin
सादे कागज पर घोषणा पत्र देकर भी अब खुल सकेगा बैंक खाता। पढ़ें खबर... http://goo.gl/ULXrMl,0,hin
"bilkul bhaiji aisa hi desh hai yha sbke liye jgah hai jo acchai aur bhlai se jeena chahta hai, ye toh bus kuch log hme batne ki koshish kr rhe hai...",0,hin
Ye to ...Chani se sona hai to JAAG JAO ...style voice  hai :),0,hin
श्रीलंकाई क्रिकेट टीम पर 2009 में लाहौर में हुए हमले का मुख्य षड्यंत्रकर्ता पाकिस्तानी आतंकवादी अफगानिस्तान सीमा पर अफगान और अमेरिकी सेना के संयुक्त अभियान में मारा गया.,0,hin
Tumhare Piche Itna Sara Hogi aur Modi bapure Kuch Toh daal Mein Kaala hai,1,hin
Bihari ko Gali dena Bhajpai ke DNA me hai ? yah bat kisiko nahi samajh aata ho to itihas utha kar dekh lo ? Bhajpa ka itihas purana hai Bihari se Vote lene ke bad sirf bad me Galli hi deta hai ?,1,hin
nearu lazmaya beni choti loti loti,0,hin
Wrost DLS MATHOD  . Ran kam kiya!!!  Over kam kiya!!!  Tho phir wicket kam kyun nahi kiya?????,0,hin
इंटरनेशनल एजेंडा आज रात 7.30 बजे नग़मा सहर के साथ एनडीटीवी इंडिया पर http://t.co/YH7IwbYg36,0,hin
Galat kya bole sahi hai bachchho ka school time me mobile use ban sahi hai.aap dilwado apne gharo me fir dekho result kya hota.,0,hin
Digitalize...hota hai.Bhai..spelling to sahi likh...Teri degree to sahi hai na???,1,hin
👍😃😄ekdam thik kaha gurnam ... yeh log khamokha logon ko gumrah korte hai ..afvaiy failate hai ... pata nahi inko kyo maza ata hai ...,1,hin
"मेरठ के किसी कर्नल साब के घर से 140 हथियार, पचास हज़ार कारतूस , हिरण के कई दर्जन सर,तेंदुए की खाल, 150 किलो  प्रतिबंधित मांस  और एक करोड़ नगद बरामद हुआ l   ऐसे थोड़े ही पाकिस्तानी आतंकी भारत में घुस आते हैं या नक्सलियों के पास हथियार पहुँच जाते हैं  कर्नल साहब जन्मजात देशभक्त वाले धर्म से हैं",1,hin
रवीश की रिपोर्ट : मुस्तफा का मोदी कुर्ता  http://t.co/78aMSW7cPO http://t.co/611jnIT517,0,hin
Mai Hindu hu Muslim mera bhai hai Christian mera bhai hai sikh mera bhai hai hum sbko ek hona hai mere pyare bhaiyo humko apne hi Ghr. Mai koi Jhgda nhi krna Meri yhi yhi khwahish hai Agar muslim sikh Hindu Christian sb k Ghr mai prblm hai toh sb ek sath ho kr solve kr kre ye Ladai jhagdee mai beksur Hindu muslim sikh christian maare Gye bache anath hogye Ghr brbaad hogye,0,hin
Vishal Sharma raghu ram rajan sir ka twitter account check karo mere bhai,0,hin
Adhish Sakargaye mere bhai kab tak bas aarop hi lagaegi bjp aur uske bhakt??? Ab to sarkar bjp ki cbi police ib ed sab bjp ke pass to ab doshiyo ka dosh sabit karo aur sab corrupt congressi netao ko jail bhejo par nhi. BJP ko bas aarop aarop khelna hai aur janta ke saamne jumle maarne hai,1,hin
"Ara dikhaye gha modi ji apna 56inch ka seena agle election mein  ,#feku baba",1,hin
hahhaah kya fekta hai yaar,0,hin
"Ek Din Islam aayega.  Insha Allah, Insha Allah",0,hin
अरे अभी भी समय हैं   जनता को मूर्ख समझना छोड़ दे,1,hin
Jai shree Ram .Ram rajya ho ea hamara wishes hai. Jai modi jai bharat,0,hin
In saale netaoo ko apne apne chair ki fikr hai.. saalo... DUBB MARO TUM LOG...,1,hin
"#RIP_Soldiers Magar humne Suna tha #demonitisation (Notbandi) ne #Atankwad or #Naksalwad ki Qamar todh di hai... Aur ek Baar humne ye bhi Suna tha ki "" #Love_Letter likhna band krna chahiye or #Pak Ko uski #zaban me samjhana chahiye...!!😡😡",1,hin
Hume aap par vishwas hai,0,hin
me bus ek chej chata hoo modi aur yogi ji se weh pakistan aur bangladesh se sabhi hinduo ko le aaye.,0,hin
मीडिया बिकाऊँ है झूठ बोल रही है कुछ नही हुआ मोदी भगत है,1,hin
Aaj tak Allahabad bhi aa lo,0,hin
Kya karna chahte hai ye lo,0,hin
Ab kiska wait Hai karo Jo karna Hai prob solve karo mager karoge kaise ankho par to bhakti ka chashma laga hua hai,1,hin
Shayad hahi ek rasta hai .dog squod bana ni chahiye. Patthar fekne walo pe kutte chod ne chhiye.,1,hin
Bas chalta ho ye. Many claim bt hota nhi. Also this. My father currently uses a tiffin which can be plugged to heat food in 10-15 minutes. Tough to beat this in terms of cost.,1,hin
Nahi sir naya bihar sri nitish k  ka hai,0,hin
ana bata vote manga gad mai duga  vote.,1,hin
Inkay upper sena ke madad se bomb aur mesile   kyu nahi gera tay.....indian commondo in ki maa behen ek kar de gay...,1,hin
Is gadhe ke gand main itna bambu dalo sala marhi jaye,1,hin
"Kiyun ki Kashmir me kuch ktarpanth hi Jo India ke ehasaan bhul jate hai, samjhe Devendra Singh",1,hin
Kuch aur dino ki baat hai jis tarah se kashmiri aawam ko mara ja raha hai or militry ko badhaya ja raha hai kashmir ek militry state ban kar reh jaayega 🚷,0,hin
